,Medication,odds ratio,p-val,95% CI (LL),95% CI (UL),best_shrink_coeff,Disease
873,"Trimethoprim, Oral",1.0421137608930109,0.7934445415769402,0.765269284028665,1.419109734713848,0.1502298598150796,Neonatal Anemia
874,"Benzonatate, Oral",1.0931740241097951,0.1332557993134071,0.9731569107869285,1.2279925608523512,5.647660889982144,Neonatal Jaundice
875,"Terconazole, Vaginal",0.7344891527787535,8.534478438518895e-05,0.629695577488422,0.8567224145060318,4.62905691969355,Small for Gestational Age (SGA)
876,"Diltiazem, Oral",0.9786314487790342,0.9524457234669512,0.4811857343682518,1.9903323064985297,1.0,Newborn Respiratory Distress Syndrome (RDS)
877,"Metronidazole, Vaginal",1.01898519841479,0.8950307711247625,0.7706115493845141,1.3474114622571405,1.2941466549311245,Anemia of Prematurity (AOP)
878,"Fish oil, Oral",0.7838441313134681,0.016969255191998,0.6417935961096829,0.9573352335063844,0.0125560955397272,Neonatal Arrhythmia
879,"Methyldopa, Oral",0.9384428125509856,0.8357273780356118,0.5147649629590387,1.7108291663173711,0.0257258784749953,Neonatal Abstinence Syndrome (NAS)
880,"Lisdexamfetamine, Oral",1.0230370716817905,0.9597976427589068,0.4219795349710082,2.480226559108272,0.0272696326672616,Bronchopulmonary Dysplasia (BPD)
881,"Linoleic acid, Oral",0.7873565912605331,0.0189494424504657,0.6448331694085947,0.96138106910656,0.044848271450011,Neonatal Arrhythmia
882,"Tramadol, Oral",1.0940303554000803,0.6337071545406697,0.755956847669234,1.5832946314688665,1.0,Transient Tachypnea of the Newborn (TTN)
883,"Hydrocodone, Oral",1.232533372510267,0.4953783533297962,0.6757292781072537,2.24814665217216,1.0,Gestational Alloimmune Liver Disease (GALD)
884,"Terconazole, Vaginal",0.935350735061757,0.0002652083939714,0.9023522785373638,0.9695559244319488,0.0172225728159995,Neonatal Jaundice
885,"Hydroxychloroquine, Oral",0.9825037500856912,0.9176053473304951,0.7032328023130028,1.3726800225436488,0.0211290014989218,Bronchopulmonary Dysplasia (BPD)
886,"Insulin human, Subcutaneous",1.008566507660649,0.9810871349606168,0.4982189911169233,2.041685320132803,0.1116857530467393,Bronchopulmonary Dysplasia (BPD)
887,"Ferrous gluconate, Oral",1.029037233039262,0.9506693357769068,0.4155334489610122,2.5483330635085752,0.1769130489452254,Neonatal Pneumonia
888,"Cefdinir, Oral",1.1029929027527812,0.7060743568932069,0.6627079803003713,1.835790996468139,0.0182139742213026,Retinopathy of Prematurity (ROP)
889,"Meclizine, Oral",1.0499952731013606,0.8696319699279409,0.5863700202884301,1.8801951590105104,1.0,Newborn Respiratory Distress Syndrome (RDS)
890,"Ondansetron, Oral",1.0381006773208106,0.5232020662757244,0.9255155221944856,1.1643813533226406,0.0248724120466668,Small for Gestational Age (SGA)
891,"Fluconazole, Oral",1.1121148779992869,0.0196940477464638,1.017102198337119,1.21600317440021,1.0,Transient Tachypnea of the Newborn (TTN)
892,"Levothyroxine, Oral",1.0150888026044398,0.6233769448918619,0.9561918818851108,1.0776134965102344,1.0,Transient Tachypnea of the Newborn (TTN)
893,"Promethazine, Oral",1.0649702905090626,0.5347985395958024,0.8730004592409754,1.2991536346418957,0.1460846117960051,Neonatal Pneumonia
894,"Cefdinir, Oral",1.1052258409161153,0.0433844314389962,1.002977497269038,1.2178978718413591,8.564080545476058,Neonatal Jaundice
895,"Gabapentin, Oral",1.0604158640349448,0.8331060952159893,0.6144895943824523,1.829944420502444,1.0,Transient Tachypnea of the Newborn (TTN)
896,"Insulin lispro, Injection",1.0409088212095834,0.9086224758021182,0.5248882123043406,2.064232247310775,0.1282301437137419,Neonatal Seizure
897,"Amoxicillin, Oral",1.105020496850685,0.0990263133901408,0.9813859902930774,1.2442304154917465,2.2509681289889585,Neonatal Pneumonia
898,"Valaciclovir, Oral",0.9870966873528074,0.7476252723942846,0.9120186637052612,1.068355187189208,1.0,Transient Tachypnea of the Newborn (TTN)
899,"Metoprolol, Oral",1.029434626644585,0.8949771731431925,0.6691789689887166,1.5836356186393314,2.2390606179911554,Neonatal Arrhythmia
900,"Metronidazole, Vaginal",1.025125725098372,0.8525792008605813,0.7890580873175584,1.3318192527890942,0.1417551888079054,Neonatal Anemia
901,"Antipyrine, Otic",1.045743241524501,0.8532553697512005,0.6510146895054004,1.67980683819132,1.0,Newborn Respiratory Distress Syndrome (RDS)
902,"Amphetamine, Oral",1.0021634796693075,0.9943202687402184,0.552738306445127,1.8170111032147176,0.0130139584972686,Neonatal Anemia
903,"Reduced Diphtheria Toxoid, Intramuscular",1.149579795226112,0.3611263831825342,0.8523332678796057,1.5504894099461335,0.1300188860672759,Neonatal Hypoglycemia
904,"Pertussis Vac, Acellular, Intramuscular",1.1505121658050363,0.3575008826656742,0.8534699376261943,1.5509371628800648,0.0806062290288394,Neonatal Hypoglycemia
905,"Terbutaline, Oral",1.0752131011926345,0.6620242132659029,0.7767458840059996,1.4883673499676415,1.0,neonatal urinary tract infection (UTI)
906,"Quetiapine, Oral",1.019045657158289,0.9442861697393392,0.600335891575672,1.729788383379162,1.0,Newborn Respiratory Distress Syndrome (RDS)
907,"Ondansetron, Oral",0.9682415892267122,0.657332335013856,0.8395670119411173,1.1166372210608244,2.81283563218616,Neonatal Arrhythmia
908,"Ketoconazole, Topical application",1.021518745960157,0.965254384158834,0.3919404799825969,2.662395444314264,0.0615867091803889,Retinopathy of Prematurity (ROP)
909,"Linoleic acid, Oral",0.6605662757511659,3.3879993768731273e-13,0.5907720400026903,0.7386060529502686,1.0,Transient Tachypnea of the Newborn (TTN)
910,"Caffeine, Oral",0.9729363237483551,0.7524609280556358,0.8204223635109389,1.1538021538296876,0.0525074213145972,Neonatal Hypoglycemia
911,"Enoxaparin, Injection",0.9945194310372952,0.981137722920134,0.6306000879435784,1.5684566456946645,0.2131076554361418,Neonatal Hypoglycemia
912,"Nifedipine, Oral",1.1887950338745288,0.1861600171773617,0.9199353653228972,1.536231441726014,1.0,Neonatal Death
913,"Hyoscyamine, Oral",1.0202502998676666,0.962174065413164,0.4455353219879083,2.3363145928266342,1.0,Newborn Respiratory Distress Syndrome (RDS)
914,"Dextropropoxyphene, Oral",1.1266102483586469,0.2477121637889955,0.9204223597989486,1.378987198859423,1.0,Transient Tachypnea of the Newborn (TTN)
915,"Amphetamine, Oral",1.022495635026896,0.9559178426546332,0.4646150164859634,2.2502443669524417,0.0672342161921796,Retinopathy of Prematurity (ROP)
916,"Calcium ascorbate, Oral",0.8806911225694226,0.0847052832150712,0.7622470611117491,1.0175399721992249,1.7193875832986931,Other Respiratory Disorder
917,"Dexamethasone, Oral",1.052086878696627,0.7016495693295759,0.8113955555924889,1.3641765630788447,0.0227642433789874,Neonatal Jaundice
918,"Calcium ascorbate, Oral",0.8628754489874201,0.0456003571983923,0.7467054779176747,0.997118760319755,0.0328425852130971,Bronchopulmonary Dysplasia (BPD)
919,"Clindamycin, Vaginal",1.037533013182378,0.8478679706611143,0.7120577834400715,1.5117800527966612,0.1655858367162332,Neonatal Anemia
920,"Clavulanic acid, Oral",1.120624821953797,0.2322224221721022,0.9296407116365458,1.3508444454506097,1.3860433327392354,Anemia of Prematurity (AOP)
921,"Acyclovir, Oral",0.878351891531317,0.6000909575089892,0.5408481547711849,1.4264670010440172,0.0267902488146144,Retinopathy of Prematurity (ROP)
922,"Metoprolol, Oral",1.01928986523393,0.8895342422166025,0.778406738484508,1.334715872824218,1.0,Neonatal Sepsis
923,"Hydrocortisone, Rectal",1.0984627821358257,0.3785433606239915,0.8912655180480931,1.3538283029058775,0.090683909776879,Large for Gestational Age (LGA)
924,"Methyldopa, Oral",0.8930210140089164,0.0522819358151284,0.7965962902132198,1.0011175563572552,0.669473805855365,Large for Gestational Age (LGA)
925,"Fish oil, Oral",0.6648481116811964,6.440415274272903e-13,0.5948436309087393,0.7430911060286154,1.0,Transient Tachypnea of the Newborn (TTN)
926,"Acetaminophen, Oral",1.3366119801033758,0.1541633801604137,0.8967952790609867,1.9921286686817783,1.0,Gestational Alloimmune Liver Disease (GALD)
927,"Metronidazole, Oral",1.0550575258816282,0.6003873413215596,0.8633528340354798,1.289329621721862,1.6985189877495563,Neonatal Pneumonia
928,"Hydrocortisone acetate, Rectal",0.910838815348312,0.2806156653279912,0.7687130869690224,1.079241867490866,0.0208719780505116,Bronchopulmonary Dysplasia (BPD)
929,"Lorazepam, Oral",1.0351414404062522,0.8731967801195164,0.6773223634625247,1.5819908797469022,0.2793504340673777,Neonatal Hypoglycemia
930,"Insulin aspart, Subcutaneous",1.0166584390897966,0.9284409727361844,0.7088987539944821,1.458028210584987,0.0226156406850352,Neonatal Anemia
931,"Insulin detemir, Subcutaneous",1.0170880443447874,0.9594588558175126,0.5292169105408381,1.954714729149377,0.2543887431902227,Retinopathy of Prematurity (ROP)
932,"Valaciclovir, Oral",0.8694303064152843,5.782265080656555e-06,0.81840494715566,0.9236369603342608,1.092667183279162,Large for Gestational Age (LGA)
933,"Zidovudine, Oral",0.945268659643047,0.8147531841094552,0.5902950287859574,1.5137055122098275,7.133569869058195,Neonatal Jaundice
934,"Docusate, Oral",1.135909309505546,0.1849339714314467,0.9408545652200678,1.3714021349511814,1.0,Neonatal Death
935,"Iron, Oral",0.909690915355435,0.011948355577059,0.8449722360182402,0.9793665711193208,7.442009369787236,Small for Gestational Age (SGA)
936,"Butalbital, Oral",0.9865985447727268,0.8703395353202069,0.8390381320420315,1.1601101921061443,1.0,Neonatal Sepsis
937,"Phylloquinone, Oral",0.9450384410998208,0.7464498116753822,0.6708512184263986,1.3312902035883598,6.54889636531084,Neonatal Jaundice
938,"Escitalopram, Oral",1.0880338500998925,0.7843362211313152,0.5945934322418469,1.9909699548811783,0.0772906412921283,Neonatal Seizure
939,"Biotin, Oral",0.8190679044807944,2.814810471044017e-08,0.7633493775476397,0.8788534475600478,1.0,Transient Tachypnea of the Newborn (TTN)
940,"Furosemide, Oral",0.9799122679550408,0.9495079628528664,0.5229038174966718,1.836337813492637,1.0,Transient Tachypnea of the Newborn (TTN)
941,"Prednisone, Oral",1.0056189906950477,0.8643567042387998,0.94300503975329,1.07239040282446,0.0414992666633009,Neonatal Jaundice
942,"Progesterone, Vaginal",0.989805511304412,0.9665949339111553,0.6127484503287303,1.5988860513363778,1.0,Neonatal Sepsis
943,"Codeine, Oral",1.0135496588092174,0.8530992183854612,0.8789734955175593,1.168730247397726,0.0265710119672529,Neonatal Anemia
944,"Folic acid, Oral",0.85221940735714,0.0069342123987044,0.7588179304861957,0.9571174969611072,1.0,Neonatal Death
945,"Hydroxychloroquine, Oral",1.0136024011356053,0.9692130674424108,0.5103813329107453,2.012984726005904,0.1477502202026603,Neonatal Arrhythmia
946,"Hydrocortisone acetate, Rectal",0.9218172026458988,0.3476846194672044,0.7777775095835808,1.0925321761346136,1.456339185801632,Other Respiratory Disorder
947,"Mecobalamin, Oral",1.089221581952004,0.4255308119116991,0.8827243551140294,1.344025060276906,0.020648502566079,Neonatal Jaundice
948,"Escitalopram, Oral",1.0579114887121324,0.6049409773699914,0.85470519196675,1.3094301151649712,1.0066480651845948,Neonatal Hypoglycemia
949,"Lauric acid, Oral",0.7100220783192381,0.000210091073694,0.5924164058892332,0.8509746635798434,1.0,Transient Tachypnea of the Newborn (TTN)
950,"Alprazolam, Oral",0.9962933067359316,0.9821603299627926,0.7194855863706919,1.3795972731765211,1.0,Newborn Respiratory Distress Syndrome (RDS)
951,"Hydrocortisone, Topical application",0.8709593865437593,0.0004842855681445,0.8059244290936451,0.9412424113533588,5.870606144248455,Neonatal Jaundice
952,"Tamsulosin, Oral",1.0339783675135945,0.9345314597829678,0.4658763872648418,2.2948389180289333,0.0206829003729074,Bronchopulmonary Dysplasia (BPD)
953,"Influenza Virus Vaccine (Subvirion), Intramuscular",1.105929406547692,0.4645088547899972,0.8444151616783968,1.4484342628759563,0.6001568364554573,Neonatal Hypoglycemia
954,"Metronidazole, Oral",1.110232146277124,0.5506291195796114,0.78754206933374,1.5651423163589222,1.878893045445348,Neonatal Seizure
955,"Sertraline, Oral",1.0610292103391232,0.6906577222766923,0.7925384132196153,1.4204775016765083,0.5274444823342445,Persistent Pulmonary Hypertension of the Newborn (PPHN)
956,"Citalopram, Oral",0.9901612097371,0.9646157933842864,0.6397176591333075,1.5325811430566323,0.5214995594235953,Neonatal Pneumonia
957,"Clotrimazole, Topical application",1.1608982904603575,0.1447914939330644,0.9499552057001002,1.418682515456675,1.0,Newborn Respiratory Distress Syndrome (RDS)
958,"Dicyclomine, Oral",1.011583335051726,0.9658280175656676,0.5972808329975435,1.71326583278888,1.0,Newborn Respiratory Distress Syndrome (RDS)
959,"Promethazine, Rectal",0.9841471914726552,0.9451150229841084,0.6244216489466964,1.5511084475006636,1.0920166092757289,Anemia of Prematurity (AOP)
960,"Folic acid, Oral",0.8710858715520411,0.0004635397856886,0.8063158280052325,0.9410587877144524,0.0301327160032304,Neonatal Arrhythmia
961,"Carbamazepine, Oral",1.0340352619528472,0.939323145784958,0.4367944974193888,2.4478992507437005,1.0,Neonatal Sepsis
962,"Ascorbic acid, Oral",1.0100596173541383,0.6251504046263405,0.9703048197390314,1.0514432267624745,0.0106997705266831,Neonatal Hypoglycemia
963,"Lamotrigine, Oral",1.0924713594708173,0.5875001374849591,0.7936538204614251,1.5037962906423434,1.0,Newborn Respiratory Distress Syndrome (RDS)
964,"Sulfamethoxazole, Oral",1.103421165944602,0.3342199276593985,0.9036283934490684,1.3473882386622569,1.0,Transient Tachypnea of the Newborn (TTN)
965,"Heparin, Injection",1.0639678311961314,0.5540822006277841,0.8664088144372988,1.306574364153267,0.0256859175136748,Neonatal Hypoglycemia
966,"Pramocaine, Topical application",1.1235262540815094,0.140399598084726,0.9623589306461472,1.311684448922698,0.19230465595415,Large for Gestational Age (LGA)
967,"Clindamycin, Oral",0.9855366504832742,0.8947075794964277,0.7942792357770643,1.2228476405977804,1.0,Newborn Respiratory Distress Syndrome (RDS)
968,"Trimethoprim, Oral",1.10305935574478,0.3353613210772396,0.9035082002422982,1.3466838950324855,1.0,Transient Tachypnea of the Newborn (TTN)
969,"Hydroxyprogesterone caproate, Intramuscular",1.0136138875235936,0.9617891510134878,0.5829391066228758,1.7624707303182563,0.0185832696434715,Neonatal Arrhythmia
970,"Hydroxychloroquine, Oral",1.0763501811237075,0.7229701719706465,0.7166122453818439,1.616675852067977,1.0,Transient Tachypnea of the Newborn (TTN)
971,"Potassium chloride, Oral",0.9898756601114213,0.9522897892104354,0.7092695339792013,1.3814971256184752,0.9500967414422689,Neonatal Hypoglycemia
972,"Codeine, Oral",0.9763395642477368,0.6031874655439649,0.8920548440107883,1.0685878240732158,1.0,Transient Tachypnea of the Newborn (TTN)
973,"Bupropion, Oral",1.0381853623424424,0.8048452890860168,0.7712138363596861,1.3975745711069163,0.0134116767569064,Neonatal Arrhythmia
974,"Metronidazole, Vaginal",1.0424594981218178,0.6746361570910395,0.8585055434618762,1.2658296891622232,1.0,Neonatal Sepsis
975,"Famotidine, Oral",1.1769470531438817,0.1101014220875603,0.96373702244854,1.4373260896263136,1.0,Transient Tachypnea of the Newborn (TTN)
976,"Insulin Human Isophane (NPH), Subcutaneous",0.9127518752736176,0.0589599705878935,0.830242514100244,1.0034610028593578,0.7611630686823471,Large for Gestational Age (LGA)
977,"Cholecalciferol, Oral",0.966720841797108,0.0001361678876861,0.9500567255768192,0.9836772487427052,3.478547099159452,Neonatal Jaundice
978,"Docusate, Oral",0.8853520814658903,2.1039255285280755e-05,0.8370435580111822,0.9364486479274868,0.4848440983316838,Large for Gestational Age (LGA)
979,"Amlodipine, Oral",0.9879526853259069,0.9590586925619315,0.6219597636027531,1.569314553065004,0.3957545410235205,Neonatal Hypoglycemia
980,"Butalbital, Oral",0.9695487757558237,0.7199912912168298,0.8187254363537766,1.1481563743225702,0.7227424984017204,Neonatal Hypoglycemia
981,"Metoprolol, Oral",0.9922707008150174,0.9740936950800756,0.621222515035126,1.5849411762551022,0.0516573824129807,Retinopathy of Prematurity (ROP)
982,"Omeprazole, Oral",1.0457268214302908,0.6031593884099884,0.8835037232580982,1.2377362497421442,1.0,Newborn Respiratory Distress Syndrome (RDS)
983,"Hydroxyprogesterone caproate, Route Not Applicable",1.0222585418190382,0.9229039139685684,0.6545334306622701,1.59657624403481,0.5463341160930626,Neonatal Pneumonia
984,"Insulin lispro, Subcutaneous",1.041125087444719,0.8204766915090018,0.7350787716839792,1.474592233460357,0.0493485015740477,Neonatal Anemia
985,"Influenza Virus Vaccine (Subvirion), Intramuscular",1.167866656470968,0.0008340749622458,1.066253397284002,1.2791635935424763,7.533526357205476,Neonatal Jaundice
986,"Insulin lispro, Subcutaneous",0.9689472689199756,0.872264578478639,0.6596246867799468,1.423322729976427,0.020458863510113,Anemia of Prematurity (AOP)
987,"Progesterone, Oral",1.1493995524092182,0.2538163503296674,0.9049155410619568,1.4599366141155246,1.0,Transient Tachypnea of the Newborn (TTN)
988,"Cyclobenzaprine, Oral",1.0272192793205746,0.4008800346627882,0.9648310152277196,1.0936417166884267,0.751608809920194,Neonatal Jaundice
989,"Cholecalciferol, Oral",1.0998444516683352,0.1544192485113223,0.9648227318384598,1.2537617304690056,0.0346754196200876,Intraventricular Hemorrhage (IVH)
990,"Prenatal Vitamins, Oral",0.8917957096648803,6.616694202614094e-06,0.8484588770849293,0.9373460626743838,1.0,Transient Tachypnea of the Newborn (TTN)
991,"Sulfamethoxazole, Oral",1.0428002277376909,0.8408613498892625,0.6926866958169132,1.569876138139663,0.0224268923078701,Neonatal Pneumonia
992,"Iron, Oral",0.933538345842421,0.0008960049933363,0.8964096952811419,0.9722048386423088,0.0118195474979794,Other Respiratory Disorder
993,"Phenylephrine, Oral",1.0579934283887065,0.7902802614302551,0.6983116623812192,1.602937706491601,1.0,Newborn Respiratory Distress Syndrome (RDS)
994,"Insulin aspart, Subcutaneous",1.0097182680326282,0.960583286402078,0.6880627954751982,1.4817411833678489,0.1000908365865054,Anemia of Prematurity (AOP)
